given_class,given_type,url
nav-searchbar nav-progressive-attribute,,https://www.amazon.com/amazon-fashion/b?ie=UTF8&node=7141123011
nav-progressive-attribute,hidden,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
nav-progressive-attribute,hidden,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
nav-input nav-progressive-attribute,text,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
nav-input nav-progressive-attribute,submit,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
a-carousel-firstvisibleitem,hidden,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
a-carousel-firstvisibleitem,hidden,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,checkbox,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
nav-searchbar nav-progressive-attribute,,https://www.amazon.com/gift-cards/b?ie=UTF8&node=2238192011
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
nav-progressive-attribute,hidden,https://www.amazon.com:443/amsc?_encoding=UTF8&ref_=footer_asc
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
nav-progressive-attribute,hidden,https://www.amazon.com/Kindle-eBooks/b?ie=UTF8&node=154606011
Page-header-search-input,text,https://sustainability.aboutamazon.com/?utm_source=gateway&utm_medium=footer&ref_=susty_footer
,checkbox,https://sustainability.aboutamazon.com/?utm_source=gateway&utm_medium=footer&ref_=susty_footer
,checkbox,https://sustainability.aboutamazon.com/?utm_source=gateway&utm_medium=footer&ref_=susty_footer
,checkbox,https://sustainability.aboutamazon.com/?utm_source=gateway&utm_medium=footer&ref_=susty_footer
,checkbox,https://sustainability.aboutamazon.com/?utm_source=gateway&utm_medium=footer&ref_=susty_footer
,checkbox,https://sustainability.aboutamazon.com/?utm_source=gateway&utm_medium=footer&ref_=susty_footer
,checkbox,https://sustainability.aboutamazon.com/?utm_source=gateway&utm_medium=footer&ref_=susty_footer
,checkbox,https://sustainability.aboutamazon.com/?utm_source=gateway&utm_medium=footer&ref_=susty_footer
,checkbox,https://sustainability.aboutamazon.com/?utm_source=gateway&utm_medium=footer&ref_=susty_footer
,radio,https://advertising.amazon.com/?ref=footer_advtsing_amzn_com
,radio,https://advertising.amazon.com/?ref=footer_advtsing_amzn_com
,radio,https://advertising.amazon.com/?ref=footer_advtsing_amzn_com
,radio,https://advertising.amazon.com/?ref=footer_advtsing_amzn_com
,checkbox,https://advertising.amazon.com/?ref=footer_advtsing_amzn_com
,checkbox,https://advertising.amazon.com/?ref=footer_advtsing_amzn_com
,checkbox,https://advertising.amazon.com/?ref=footer_advtsing_amzn_com
,checkbox,https://advertising.amazon.com/?ref=footer_advtsing_amzn_com
,checkbox,https://advertising.amazon.com/?ref=footer_advtsing_amzn_com
,checkbox,https://advertising.amazon.com/?ref=footer_advtsing_amzn_com
,checkbox,https://advertising.amazon.com/?ref=footer_advtsing_amzn_com
,checkbox,https://advertising.amazon.com/?ref=footer_advtsing_amzn_com
nav-progressive-attribute,hidden,https://www.amazon.com/b/?node=15547130011
nav-progressive-attribute,hidden,https://www.amazon.com/b/?node=15547130011
nav-progressive-attribute,hidden,https://www.amazon.com/b/?node=15547130011
nav-input nav-progressive-attribute,text,https://www.amazon.com/b/?node=15547130011
nav-input nav-progressive-attribute,submit,https://www.amazon.com/b/?node=15547130011
nav-searchbar nav-progressive-attribute,,https://www.amazon.com/b/?node=15547130011
nav-progressive-attribute,hidden,https://www.amazon.com:443/amsc?_encoding=UTF8&ref_=footer_asc
nav-progressive-attribute,hidden,https://www.amazon.com:443/amsc?_encoding=UTF8&ref_=footer_asc
nav-input nav-progressive-attribute,text,https://www.amazon.com:443/amsc?_encoding=UTF8&ref_=footer_asc
nav-input nav-progressive-attribute,submit,https://www.amazon.com:443/amsc?_encoding=UTF8&ref_=footer_asc
a-carousel-firstvisibleitem,hidden,https://www.amazon.com:443/amsc?_encoding=UTF8&ref_=footer_asc
a-carousel-firstvisibleitem,hidden,https://www.amazon.com:443/amsc?_encoding=UTF8&ref_=footer_asc
nav-searchbar nav-progressive-attribute,,https://www.amazon.com:443/amsc?_encoding=UTF8&ref_=footer_asc
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
,,https://stackexchange.com/digests
nav-progressive-attribute,hidden,https://www.amazon.com/Kindle-eBooks/b?ie=UTF8&node=154606011
nav-progressive-attribute,hidden,https://www.amazon.com/Kindle-eBooks/b?ie=UTF8&node=154606011
nav-input nav-progressive-attribute,text,https://www.amazon.com/Kindle-eBooks/b?ie=UTF8&node=154606011
nav-input nav-progressive-attribute,submit,https://www.amazon.com/Kindle-eBooks/b?ie=UTF8&node=154606011
a-carousel-firstvisibleitem,hidden,https://www.amazon.com/Kindle-eBooks/b?ie=UTF8&node=154606011
a-carousel-firstvisibleitem,hidden,https://www.amazon.com/Kindle-eBooks/b?ie=UTF8&node=154606011
a-carousel-firstvisibleitem,hidden,https://www.amazon.com/Kindle-eBooks/b?ie=UTF8&node=154606011
a-carousel-firstvisibleitem,hidden,https://www.amazon.com/Kindle-eBooks/b?ie=UTF8&node=154606011
a-carousel-firstvisibleitem,hidden,https://www.amazon.com/Kindle-eBooks/b?ie=UTF8&node=154606011
a-carousel-firstvisibleitem,hidden,https://www.amazon.com/Kindle-eBooks/b?ie=UTF8&node=154606011
a-carousel-firstvisibleitem,hidden,https://www.amazon.com/Kindle-eBooks/b?ie=UTF8&node=154606011
a-carousel-firstvisibleitem,hidden,https://www.amazon.com/Kindle-eBooks/b?ie=UTF8&node=154606011
a-carousel-firstvisibleitem,hidden,https://www.amazon.com/Kindle-eBooks/b?ie=UTF8&node=154606011
